TP_ABRANGENCIA;SG_UF;NM_UE;CD_CARGO;DS_CARGO;SQ_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;CD_SITUACAO_CANDIDATURA;DS_SITUACAO_CANDIDATURA;CD_DETALHE_SITUACAO_CAND;DS_DETALHE_SITUACAO_CAND;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NM_COLIGACAO;CD_NACIONALIDADE;DS_NACIONALIDADE;NR_IDADE_DATA_POSSE;CD_GENERO;DS_GENERO;CD_GRAU_INSTRUCAO;DS_GRAU_INSTRUCAO;CD_ESTADO_CIVIL;DS_ESTADO_CIVIL;CD_COR_RACA;DS_COR_RACA;CD_OCUPACAO;DS_OCUPACAO;CD_SIT_TOT_TURNO;DS_SIT_TOT_TURNO;ST_REELEICAO;VR_DESPESA_CONTRATADA;QT_VOTOS_NOMINAIS;ELEITO
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615706;STANLEY BARRETO SALGADO;STANLEY SALGADO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;31;2;MASCULINO;7;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;;141;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000627459;NEVITON FERREIRA;NEVITON MONOVIM;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;1;BRASILEIRA NATA;50;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);1;BRANCA;999;OUTROS;5;SUPLENTE;N;;80;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000628604;KALEY BLADIMIR NOBRE BONAN;KALEY BLADIMIR;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;50;2;MASCULINO;7;ENSINO MÉDIO;9;SEPARADO;3;PARDA;151;TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO;5;SUPLENTE;N;;133;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000624323;ETIENO DE SOUSA PEREIRA;ETIENO - O AGENTE DA SAUDE;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;54;PPL;PARTIDO PÁTRIA LIVRE;PARTIDO ISOLADO;1;BRASILEIRA NATA;33;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);3;PARDA;297;SERVIDOR PÚBLICO ESTADUAL;4;NÃO ELEITO;N;15515.31;4441;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607597;JOSEFINA SERRA DOS SANTOS;DRA. JÔ;12;APTO;2;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;56;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);2;PRETA;131;ADVOGADO;5;SUPLENTE;N;11924.62;1054;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000620307;RICHARD BARROS ROCHA;RICHARD BARROS;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;31;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);1;BRANCA;536;TAXISTA;5;SUPLENTE;N;;171;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000602743;RITA DE CASSIA FERNANDES DE ANDRADE;RITA ANDRADE;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;55;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;999;OUTROS;5;SUPLENTE;N;7552.720000000001;830;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000602710;ANTONIO JORGE CARDOSO DE OLIVEIRA;ANTONIO CARDOSO;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;52;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;910;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;4;NÃO ELEITO;N;1233.58;436;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000608928;RAQUEL BOGÉA CARVALHO;RAQUEL BOGÉA;12;APTO;2;DEFERIDO;COLIGAÇÃO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;COLIGAÇÃO UNIDOS PELO DF 3;1;BRASILEIRA NATA;40;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;999;OUTROS;5;SUPLENTE;N;29614.340000000007;247;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000624624;LURI SAEKI;LURI SAEKI;12;APTO;2;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;RENOVAR DF;1;BRASILEIRA NATA;64;4;FEMININO;6;ENSINO MÉDIO;3;CASADO(A);4;AMARELA;999;OUTROS;4;NÃO ELEITO;N;10000.0;364;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000610852;ROBERTO CARLOS PINHEIRO SOUSA;TIM;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;13;PT;PARTIDO DOS TRABALHADORES;PARTIDO ISOLADO;1;BRASILEIRA NATA;52;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;258;BOMBEIRO MILITAR;5;SUPLENTE;N;17791.0;2296;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614452;REGINA DA SILVA COSTA;PROF. REGINA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;53;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);2;PRETA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;18500.0;309;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621146;ERICH NEGRIS BEZERRA;ERICH;12;APTO;16;DEFERIDO COM RECURSO;COLIGAÇÃO;17;PSL;PARTIDO SOCIAL LIBERAL;UMA NOVA ESPERANÇA;1;BRASILEIRA NATA;44;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;296;SERVIDOR PÚBLICO FEDERAL;4;NÃO ELEITO;N;700.0;556;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612427;RAIMUNDO CANUTO DE OLIVEIRA;RAIMUNDO CANUTO;12;APTO;2;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;61;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;169;COMERCIANTE;5;SUPLENTE;N;;345;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607619;SIDNEY DA SILVA PATRÍCIO;PATRÍCIO;12;APTO;2;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;52;2;MASCULINO;7;ENSINO MÉDIO;9;SEPARADO;1;BRANCA;999;OUTROS;5;SUPLENTE;N;65349.76;1482;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616357;NILZA SOARES GOMES;NILZA GOMES;12;APTO;2;DEFERIDO;COLIGAÇÃO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;mobilizar pra mudar;1;BRASILEIRA NATA;62;4;FEMININO;7;ENSINO MÉDIO;7;SEPARADO;1;BRANCA;922;SERVIDOR PÚBLICO CIVIL APOSENTADO;5;SUPLENTE;N;1519.0;372;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621150;SIMONE DE JESUS SOUZA;SIMONE DE JESUS;12;APTO;16;DEFERIDO COM RECURSO;COLIGAÇÃO;17;PSL;PARTIDO SOCIAL LIBERAL;UMA NOVA ESPERANÇA;1;BRASILEIRA NATA;48;4;FEMININO;7;ENSINO MÉDIO;1;SOLTEIRO(A);1;BRANCA;581;DONA DE CASA;4;NÃO ELEITO;N;13.2;112;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615012;VICTOR OKUBO AGUIAR;VICTOR OKUBO;12;APTO;2;DEFERIDO;COLIGAÇÃO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;28;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;257;EMPRESÁRIO;5;SUPLENTE;N;313.2;906;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000602714;HELOÍSA PIRES ZAMPROGNO GOZZI;HELÔ PIRES;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;63;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;922;SERVIDOR PÚBLICO CIVIL APOSENTADO;4;NÃO ELEITO;N;;115;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614548;VALERIA RODRIGUES LINHARES;VALERIA LINHARES;12;APTO;2;DEFERIDO;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;UNIDOS PELO DF 2;1;BRASILEIRA NATA;38;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;257;EMPRESÁRIO;5;SUPLENTE;N;133977.3;1904;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616410;TEREZINHA FÁTIMA SILVA;TEREZINHA DE FÁTIMA;12;APTO;4;INDEFERIDO COM RECURSO;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;PARTIDO ISOLADO;1;BRASILEIRA NATA;63;4;FEMININO;6;ENSINO MÉDIO;9;SEPARADO;3;PARDA;923;APOSENTADO (EXCETO SERVIDOR PÚBLICO);4;NÃO ELEITO;N;;0;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000610836;DANIEL QUEIROZ GALVÃO;DANIEL PXEIRA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;13;PT;PARTIDO DOS TRABALHADORES;PARTIDO ISOLADO;1;BRASILEIRA NATA;44;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;18865.0;1188;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000624616;MIGUEL LUCENA FILHO;MIGUEL LUCENA;12;APTO;2;DEFERIDO;COLIGAÇÃO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;RENOVAR DF;1;BRASILEIRA NATA;52;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;131;ADVOGADO;4;NÃO ELEITO;N;283531.23;4243;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000611639;SANDRA FARAJ CAVALCANTE;SANDRA FARAJ;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;43;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;277;DEPUTADO;5;SUPLENTE;S;899912.5199999999;8963;nao
ESTADUAL;DF;DISTRITO FEDERAL;5;SENADOR;70000621956;JOÃO PEDRO FERRAZ DOS PASSOS;JOÃO PEDRO FERRAZ;12;APTO;4;INDEFERIDO COM RECURSO;COLIGAÇÃO;54;PPL;PARTIDO PÁTRIA LIVRE;PRA FAZER A DIFERENÇA;1;BRASILEIRA NATA;66;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;131;ADVOGADO;4;NÃO ELEITO;N;930216.9100000014;0;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607599;NAYRA RAMOS DA SILVA;NAYRA RAMOS;12;APTO;2;DEFERIDO;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;35;4;FEMININO;8;SUPERIOR COMPLETO;9;SEPARADO;1;BRANCA;303;GERENTE;5;SUPLENTE;N;10942.720000000001;131;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621186;ROBERTA MONZINI SILVEIRA;ROBERTA MONZINI;12;APTO;16;DEFERIDO COM RECURSO;COLIGAÇÃO;54;PPL;PARTIDO PÁTRIA LIVRE;UMA NOVA ESPERANÇA;1;BRASILEIRA NATA;41;4;FEMININO;6;ENSINO MÉDIO;9;SEPARADO;1;BRANCA;999;OUTROS;4;NÃO ELEITO;N;51991.16;3831;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616354;MARYLIA TAVARES DA SILVA;MARYLIA TAVARES;12;APTO;2;DEFERIDO;COLIGAÇÃO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;mobilizar pra mudar;1;BRASILEIRA NATA;30;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;257;EMPRESÁRIO;5;SUPLENTE;N;1920.0;425;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614561;ELISANGELA DE ALMEIDA CANDEIAS SOARES BARBOSA;ELIS;12;APTO;2;DEFERIDO;COLIGAÇÃO;19;PODE;PODEMOS;UNIDOS PELO DF 2;1;BRASILEIRA NATA;45;4;FEMININO;7;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;169;COMERCIANTE;5;SUPLENTE;N;35000.0;251;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625629;WALTER MARCELO DOS SANTOS;WALTER MARCELO;12;APTO;2;DEFERIDO;COLIGAÇÃO;25;DEM;DEMOCRATAS;TODOS PELO DF;1;BRASILEIRA NATA;40;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);2;PRETA;999;OUTROS;4;NÃO ELEITO;N;19993.2;795;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000605619;LUCIANO NUNES VIDAL;LUCIANO DO JOAOZAO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;1;BRASILEIRA NATA;49;2;MASCULINO;4;ENSINO FUNDAMENTAL;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;521.5;307;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621299;ISAIAS PAIVA RAMOS FILHO;ISAIAS FILHO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;23;PPS;PARTIDO POPULAR SOCIALISTA;PARTIDO ISOLADO;1;BRASILEIRA NATA;67;2;MASCULINO;5;ENSINO FUNDAMENTAL;9;SEPARADO;3;PARDA;169;COMERCIANTE;4;NÃO ELEITO;N;2000.0;33;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000605591;ADRIANA LOURENÇO DAS CANDEIAS;ADRIANA LOURENÇO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;1;BRASILEIRA NATA;49;4;FEMININO;4;ENSINO FUNDAMENTAL;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;18000.0;190;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000611644;ELIANA FERREIRA EMERICK;ELIANA EMERICK;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;62;4;FEMININO;6;ENSINO MÉDIO;1;SOLTEIRO(A);1;BRANCA;923;APOSENTADO (EXCETO SERVIDOR PÚBLICO);5;SUPLENTE;N;21500.0;60;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000602732;FÁBIO FELIX SILVEIRA;FÁBIO FELIX;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;33;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);2;PRETA;134;ASSISTENTE SOCIAL;3;ELEITO POR MÉDIA;N;63600.399999999994;10955;sim
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000600733;JANE KLEBIA DO NASCIMENTO SILVA REIS;DRA. JANE;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;70;AVANTE;AVANTE;PARTIDO ISOLADO;1;BRASILEIRA NATA;55;4;FEMININO;8;SUPERIOR COMPLETO;9;SEPARADO;2;PRETA;232;POLICIAL CIVIL;5;SUPLENTE;N;19947.0;2374;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604853;WASHINGTON SILVA ARAUJO;WASHINGTON SILVA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;45;2;MASCULINO;4;ENSINO FUNDAMENTAL;3;CASADO(A);3;PARDA;531;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;5;SUPLENTE;N;1250.0;219;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601696;EDLEUZA DE SOUSA MACHADO PAIVA;EDLEUZA PAIVA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;47;4;FEMININO;8;SUPERIOR COMPLETO;5;VIÚVO(A);2;PRETA;999;OUTROS;5;SUPLENTE;N;21680.0;652;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601712;MAGDA LEITE DE ALBUQUERQUE;MAGDA LEITE;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;42;4;FEMININO;6;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;257;EMPRESÁRIO;5;SUPLENTE;N;15000.0;343;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000624321;FRANCISCA MARIA ROCHA SILVA;FRANCISCA ROCHA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;54;PPL;PARTIDO PÁTRIA LIVRE;PARTIDO ISOLADO;1;BRASILEIRA NATA;62;4;FEMININO;8;SUPERIOR COMPLETO;9;SEPARADO;2;PRETA;923;APOSENTADO (EXCETO SERVIDOR PÚBLICO);4;NÃO ELEITO;N;5750.0;232;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614992;EVANILSON LIMA DE OLIVEIRA;VAN OLIVEIRA;12;APTO;2;DEFERIDO;COLIGAÇÃO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;48;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;;921;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000628725;UDSON SOARES DE SOUSA ;UDSON SOARES ;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;67;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;131;ADVOGADO;5;SUPLENTE;N;19995.5;487;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000602738;JURACY MARQUES DOS SANTOS;JURACY MARQUES;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;48;2;MASCULINO;7;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;931;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;5;SUPLENTE;N;;97;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621175;EMILIANO CALDEIRA DA SILVA;NEGÃO DO PARANOÁ;12;APTO;16;DEFERIDO COM RECURSO;COLIGAÇÃO;54;PPL;PARTIDO PÁTRIA LIVRE;UMA NOVA ESPERANÇA;1;BRASILEIRA NATA;60;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);2;PRETA;257;EMPRESÁRIO;4;NÃO ELEITO;N;;271;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000602736;JUAN RICTHELLY VIEIRA DA SILVA;JUAN RICTHELLY;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;27;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);2;PRETA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;500.0;344;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000627343;FRANCISCO JOAO PINTO DA SILVA;JOÃO TERRA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;27;DC;DEMOCRACIA CRISTÃ;PARTIDO ISOLADO;1;BRASILEIRA NATA;53;2;MASCULINO;4;ENSINO FUNDAMENTAL;3;CASADO(A);2;PRETA;292;AGENTE ADMINISTRATIVO;4;NÃO ELEITO;N;;258;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604877;RAIMUNDO RIBEIRO CAMPOS;MARRETA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;78;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;923;APOSENTADO (EXCETO SERVIDOR PÚBLICO);5;SUPLENTE;N;;62;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000605635;VANUZA ROSA DOS ANJOS;BARBARA ANJOS;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;1;BRASILEIRA NATA;45;4;FEMININO;7;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;2000.0;91;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615004;FRANCISCO ALVES DE OLIVEIRA NETO;FRANCISCO MOLINA;12;APTO;2;DEFERIDO;COLIGAÇÃO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;BRASÍLIA ACIMA DE TUDO;1;BRASILEIRA NATA;61;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);3;PARDA;923;APOSENTADO (EXCETO SERVIDOR PÚBLICO);5;SUPLENTE;N;3679.9;562;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616364;FLORENCIO GONÇALVES DOS SANTOS;FLORÊNCIO DO QUEIJO;12;APTO;2;DEFERIDO;COLIGAÇÃO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;mobilizar pra mudar;1;BRASILEIRA NATA;56;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;254;VIGILANTE;5;SUPLENTE;N;;77;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000608932;JOSÉ MÁRIO TRANQUILLINI NERY;TRANQUILLINI;12;APTO;2;DEFERIDO;COLIGAÇÃO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;COLIGAÇÃO UNIDOS PELO DF 3;1;BRASILEIRA NATA;56;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;921;MILITAR REFORMADO;5;SUPLENTE;N;17952.54;893;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601727;MARIA DO SOCORRO ABREU CASSIANO;MARIA CASSIANO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;49;4;FEMININO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;257;EMPRESÁRIO;5;SUPLENTE;N;15000.0;143;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000624622;GEORGIOS STAIKOS TZEMOS;GEORGIOS;12;APTO;2;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;RENOVAR DF;1;BRASILEIRA NATA;51;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;999;OUTROS;4;NÃO ELEITO;N;237272.55000000008;7682;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000605594;ANTONIO DA CONCEICAO FERREIRA;ANTONIO DO LIVRO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;1;BRASILEIRA NATA;47;2;MASCULINO;7;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;;301;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604873;JOAO HERMETO DE OLIVEIRA NETO;HERMETO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;53;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;233;POLICIAL MILITAR;3;ELEITO POR MÉDIA;N;120070.81000000003;11552;sim
